filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
NU-1100_no_solvent,6.974812406,-2.111507176,-0.31494211,2.483582428,-2.266765133,1.623389256,-2.353523353,0.316727234,-0.847935619,-1.303088383,1.582007633,0.312148663,-0.490803345,0.483785347,0.292014349,-0.114083695,-0.362049583,-0.581046886,-0.425697766,-0.081601211,0.151244266,0.016999468,0.145794985,0.210604662,-0.339798974,0.26974072,-0.693296498,0.032160986,-0.22136239,-0.392574597,-0.183022106,0.214296199,0.593430184,-0.243194941,-0.087134616,-0.018339898,0.082146321,-0.064455966,0.33041848,-0.152794388,-0.076393739,0.013865577,-0.160491274,-0.006778542,-0.048107998,0.05789358,0.204748753,0.041621988,-0.048057884,0.064597065,-0.208487217,-0.017848212,-0.093600977,0.030405218,-0.018185886,0.064333032,0.002320433,0.025229769,-0.110566668,-0.001781861
PCMOF-5_no_solvent,2.891952464,-3.156051654,3.807911061,1.368002303,2.854207447,-1.478886268,0.105057158,1.503961436,-1.002669599,-1.421133816,1.119869493,0.374426621,2.223189429,1.748467687,0.092211075,1.529532015,3.340408298,0.367370354,2.41990654,-2.619045247,-3.05912753,-0.925944681,1.288514827,-0.776149126,1.420773136,-1.051435141,-1.384055088,1.033604233,-1.068716956,-0.326689463,1.038007634,-0.841023221,0.762541463,0.558076098,0.4400046,0.347271093,-0.134770489,-0.381050937,0.368334624,-0.701812323,0.204776103,0.328648061,0.271366574,-0.210030928,0.261429083,-0.378082483,0.008251693,0.438158535,0.031839381,-0.127482225,0.097758567,0.194544276,0.132855994,-0.181209752,-0.127050376,-0.261069181,-0.149882305,-0.273804091,-0.073647243,-0.122267884
PCN-200_no_solvent,-1.905648322,-2.069932198,-0.211861856,-1.187086306,-1.828037491,-0.12337666,2.015153883,0.276669811,0.11861573,2.668049282,-0.583271139,-1.107682008,0.52011129,0.880980791,0.308393829,-0.95922266,0.178704646,-0.666772331,0.147863073,0.560039467,-0.011376014,-0.299225284,-0.309668521,-0.840221402,0.453019909,-0.030986794,0.230976561,-0.173344149,0.144036265,0.685201384,-0.04438022,-0.17704105,-0.435954294,-0.211570878,-0.408656196,-0.057869196,0.130306667,0.331542862,0.662040417,0.527042532,0.125028791,0.20846773,-0.281367053,0.101451342,-0.247189846,0.10684754,-0.12392045,-0.189383384,0.218570193,-0.024745908,-0.115428969,0.150003076,-0.011184816,-0.152066831,-0.025928091,0.084227021,0.171577108,0.17607881,-0.128482831,0.05162168
PCN-202_no_solvent,2.499219357,5.367628606,6.120698568,-3.841636017,2.116854692,0.911408018,-5.041991818,2.59704605,1.490446234,-3.174428743,-1.177795337,-1.619538579,4.378816014,-1.287583363,0.463676209,-0.684885062,-1.409429134,1.597872055,-0.231155152,1.412551197,-0.070963471,0.613093459,2.085467434,1.284905825,-0.714811096,1.562005142,-0.870730526,-0.148157498,-0.16036274,1.056968968,0.76424153,0.292998614,0.282663925,0.75183095,-0.221720383,0.199883037,0.751369687,-0.515324027,0.770884108,-0.244818035,-1.323033722,-0.12737311,-0.346212719,-0.0049028,-0.14027005,-0.629749588,-0.891016831,-0.19455244,-0.117371493,0.452500289,-0.524351073,-0.164362508,0.355911734,-0.309956701,-0.501546394,-0.666192356,0.040667821,0.194696243,0.209086257,0.584337523
PCN-222(Fe)_no_solvent,1.791411832,-1.766579384,0.318133321,3.148191419,-3.056907878,1.997552563,-1.075857544,1.030315722,1.014218119,-3.333379495,0.912956632,0.218750775,-1.042778976,0.51845794,0.159248307,0.741554228,-0.842376628,-0.462028018,-0.448651398,-0.230991675,-0.007900176,-0.235273061,0.331943706,-0.011070295,-0.044143452,0.658347322,-0.73995919,0.137386718,-0.025493266,-0.353729116,-0.497499525,0.275747877,0.58010909,-0.162880215,-0.012233839,0.128848129,0.107431711,-0.312157123,0.059588493,0.068221826,-0.170659487,0.029780728,-0.022032342,-0.097781442,-0.014642246,-0.251192343,-0.015742693,0.128699323,-0.025862854,-0.145691786,-0.131302446,-0.091868325,0.044076011,0.098835827,0.013428991,-0.026978239,0.064066926,-0.056738418,-0.082767035,-0.16255738
PCN-223_no_solvent,-0.311981588,-2.533097151,0.976768674,3.533986605,-2.97479907,1.953733528,-0.794120762,1.242964304,1.788188398,-1.313791132,-0.189871507,-1.141783102,-0.994424774,-1.055695083,-0.584568054,1.031371096,0.769410742,-0.942100082,0.178261658,0.124801918,-0.049146074,-0.336664005,0.374219363,1.146474955,-1.13525916,0.080753745,-0.846637169,-0.340821191,-0.617210201,-0.502829371,-0.310384699,0.303192399,0.009283392,-0.683988958,-0.186758727,-0.051225658,-0.258925816,-0.361779157,0.109841459,-0.185017303,0.130021051,0.501030484,-0.38612901,-0.111770779,0.311324241,0.059417139,0.256585862,0.177276238,-0.349833823,-0.121416349,0.65173985,-0.475019676,0.005668896,-0.414231784,-0.330599419,0.05088228,0.246952071,0.001636732,0.046787532,-0.026900731
PCN-224(M)_no_solvent,1.29515597,2.027203737,-2.205623484,4.568512807,-5.637455764,3.639632501,-0.999489767,1.862058822,1.639934247,-4.362045204,1.493641621,-0.312477956,-1.149011276,-0.459552163,0.949848712,2.115914907,-0.48324396,-1.190374074,-0.392283441,-0.570381756,-0.298968018,-0.254466498,0.785078016,0.380118898,0.004095727,1.18780197,-0.138826316,-0.052826769,-0.089537697,-0.220461069,0.000667029,-0.182509295,-0.091173372,-0.700691221,-0.118106569,-0.661923162,0.736986542,-0.692698945,-0.390115815,0.190343356,-0.251030637,0.083682333,-0.14248538,0.135661633,-0.048266687,-0.166990046,-0.603012589,0.374900482,0.050533705,-0.090452435,0.485492063,-0.173607196,-0.088573586,0.724080663,0.579048428,-0.019077422,-0.014803406,-0.239106251,-0.173047559,-0.443545641
PCN-225(M)_no_solvent,4.350870608,5.387763954,2.260660562,0.183815042,2.056384047,-1.241885803,-1.586394187,-2.702786652,-3.590022919,0.195738763,2.206132019,-1.951247138,-1.569312362,0.724242699,0.232784757,0.649504142,-0.743390048,0.490832211,2.017574954,1.081317726,1.400104658,0.015902632,-0.140507535,0.414467366,-0.028706794,2.171418636,-1.60033237,-0.567333469,0.151171185,-1.524385439,-0.187793501,0.10945414,0.380072633,-0.122872001,0.467644685,-0.610512701,-0.241198346,-0.303084854,0.114672904,-0.48335931,0.097424045,0.202343886,0.173441626,0.34758948,-0.169025222,0.389672656,0.082480313,0.192416503,-0.021578184,0.342369081,-0.053050622,0.21329661,0.145924666,0.093400866,-0.16718261,0.082281851,-0.226920473,0.030762364,-0.055838203,-0.115818083
PCN-228(Zr)_no_solvent,1.787041339,2.903094008,-2.904423185,6.527784853,-5.366291977,3.926071786,-1.703043741,1.307593431,2.045865995,-2.063076316,-0.826180056,-1.233522492,-1.005437008,-0.836488568,-0.460546241,1.242421026,-1.344418625,-1.156298688,-0.634478754,0.023898892,-0.668445267,-0.663694994,0.175735051,0.409054162,0.113753046,-0.04950349,-1.080700196,-0.166364592,0.692947608,0.82961753,-0.27533008,0.467314629,0.780160171,-0.497910663,-0.558606493,-0.332993879,0.469871149,-0.722797515,-0.376505969,0.329642971,-0.27597531,-0.339639287,0.391247427,0.024579185,-0.127908234,-0.049399749,-0.02458756,-0.107406452,0.015882557,0.202713098,-0.066795654,-0.168992125,-0.177367303,-0.118582486,0.269292543,-0.08396063,0.294203364,0.020545106,-0.179168884,-0.044625793
PCN-230(Zr)_no_solvent,11.67318862,32.56156042,0.241903869,42.73443184,-0.22319492,14.49231887,6.471233061,-2.190629201,-2.315830286,0.776220407,-0.614184305,-3.45421599,7.44447789,-0.823806883,0.558806632,-0.973217842,1.948262261,0.404963904,0.288980505,0.80768728,0.380187815,0.821624173,-0.601651276,-0.218511439,0.630754443,0.762895165,2.228456236,-0.269604544,0.178521241,0.2737527,0.159878579,-1.248310126,-0.59801666,0.732550873,0.440493497,0.207226091,-0.594718194,0.207559022,-0.378020447,0.236081179,0.04722233,-0.207685586,-0.236711222,0.055902602,0.020453101,0.028327966,-0.076585799,-0.072393116,0.035954666,-0.098935438,-0.00686748,0.064970705,-0.004024518,-0.052402418,0.02048219,-0.018642356,-0.011766874,-0.009440235,0.042215739,0.055807337
PCN-300-1_no_solvent,-5.287469974,6.750790641,-0.7005798,0.603866117,-2.806678485,0.587960984,-0.783265988,-0.458242199,1.442025315,-0.438738742,-2.929875702,-5.11878764,-1.319878069,0.25188832,-1.972769669,4.049545541,0.140460795,-1.435453299,-0.577963859,-0.422475802,0.662188551,-0.810908376,-1.000509651,-0.015973021,-0.311306787,1.847734992,-1.932060914,-0.882421107,1.389072137,-0.25991161,-1.56928461,0.546419843,-0.028641396,0.330817785,-0.074695475,0.01041734,0.670870054,-0.082392282,0.081947239,0.661663228,0.121519828,0.855790622,0.300440538,0.050993571,-0.07403553,-0.676222451,-0.033004074,0.043548623,0.141216265,0.392444634,0.436189133,0.051885958,0.140612865,0.0849411,-0.040496951,-0.265639025,-0.18343594,-0.224021798,0.068166078,-0.216476057
PCN-300-2_no_solvent,-5.435228337,10.58493726,-0.853002137,3.026984019,-1.642325283,2.687603513,2.577643738,2.928150767,1.379671502,-1.555000662,-0.64255096,-6.339153019,-0.762900669,1.147487499,-1.768727979,1.955022578,-1.559088357,-0.765140755,1.576440684,-1.374439897,-2.683053724,-2.180922861,0.50160818,-1.011905584,1.186776161,-1.132966958,-3.602405421,0.332667275,0.248645583,0.22389742,-0.15383461,-1.082991382,0.69869463,-0.357909499,-0.931722866,-0.739429062,0.166747263,0.150510009,0.00294294,-0.398358323,0.171987084,0.578628227,0.092052875,-0.231802293,-0.663912434,0.130053638,0.051586112,-0.168514632,-0.416913367,0.309372962,-0.405011548,-0.144920923,0.104716427,-0.291396186,-0.009995689,-0.189086761,0.052028092,0.440263506,0.090910471,-0.240002319
PCN-57_no_solvent,5.691072692,5.580577923,2.344520988,-0.481353407,1.336722189,1.135029021,-1.920359637,-3.313548529,-2.99923153,-1.0202051,0.35606456,-0.732890845,0.103303872,0.025978641,-0.008212062,-0.217989038,-0.976629783,0.653999847,0.851400915,-0.613850682,-0.023166457,0.330340571,0.204951439,0.650246707,-0.839268022,-0.02587147,0.047389219,0.066542498,-0.517136122,-0.552985723,-1.13810986,0.502755562,0.049190576,-0.313922742,-0.027543339,0.663030803,1.126772968,-0.054337725,0.268747863,0.082345103,0.443557233,0.055278373,-0.529150891,0.17296335,0.687888331,-0.36812541,0.017638785,-0.4803417,0.04037887,0.2039191,-0.157277035,-0.016969123,0.293123847,0.044625793,0.172413918,0.125500508,0.243668237,-0.297718182,-0.142669244,-0.052899623
PCN-58_no_solvent,6.380198683,-2.748762386,-0.881347512,1.393805575,-1.892884654,0.176091566,-2.879928793,0.385992368,-0.877755318,-1.1671813,1.531235248,0.460921073,-0.655465529,0.478897992,0.441542932,-0.524907625,-0.44842217,-0.518339514,-0.118231247,-0.193064917,0.186838739,0.103173981,0.005680438,0.002418539,-0.220060541,0.12434563,-0.14143685,0.033125509,-0.147639104,-0.406003261,-0.098262941,-0.312742924,0.350011326,0.013286679,0.052807119,0.014712061,-0.023192317,0.049501403,0.105664065,0.021227008,0.080613028,-0.099369882,-0.151831895,0.041672594,0.103925328,0.005158416,0.026492433,-0.132239029,-0.183668047,0.097251608,-0.084358765,0.118102742,-0.093507397,-0.003518902,-0.019228786,0.062805399,0.010067374,0.004846984,-0.012095919,-0.003098067
PCN-600(Fe)_no_solvent,-1.226390095,-2.788718981,1.39821313,3.726186305,-2.840176866,2.246780747,-0.16038788,1.211921219,1.608079209,-1.650235095,0.071909085,-0.272324806,-0.587907877,-0.598049561,-1.458942223,1.390977651,-1.251199653,0.116351641,-0.872972101,0.476698435,-0.44072011,0.141418417,0.191218875,0.193501509,0.198117386,0.519125403,-0.589347342,0.538370495,0.45816301,-0.122061092,-0.446410517,0.457781767,0.443209077,-0.140087301,0.010758105,-0.000350812,0.36373231,-0.257948647,0.174705689,-0.0332967,-0.116843041,0.118346478,0.030579524,-0.298081344,0.105286308,-0.191259912,0.229730286,0.142400468,0.084181167,-0.169380111,-0.205107714,-0.081394324,-0.070946203,0.091795202,0.043076183,-0.031764564,-0.056436979,-0.053853938,-0.168971172,-0.056827115
PCN-601_no_solvent,1.609479877,-2.235523005,-2.806419525,-0.212644844,-3.109945838,4.00110395,1.625241561,2.186472851,-0.517788419,-0.962718725,-0.862676473,0.001776865,0.95123368,2.194124687,1.096845918,-0.540645793,-6.061825998,0.200940556,-0.375786411,-1.022650553,0.445155809,-0.893693598,0.135983396,-0.84761223,0.533440891,0.449928893,-0.730740353,0.36150198,0.693276743,-0.047050265,1.331638378,1.032779044,-0.663086029,0.127778194,-0.014135478,0.041874148,0.100199446,-0.190170906,-0.20253293,0.058504542,0.254414933,-0.580278234,0.388114998,0.499683674,0.216018451,-0.524565665,0.477778977,-0.13021185,-0.02729691,-0.287119442,0.10107651,-0.141343235,-0.209449232,-0.273577434,-0.08046585,0.122174628,-0.323363266,-0.141239706,0.226514849,0.33063504
PCN-602(Ni)_no_solvent,1.05276792,-0.169993663,-5.0670958,1.018315052,-2.796955099,6.3613544,1.941513308,2.849288732,-1.514091312,-2.3127879,-2.315197254,0.427540295,0.621470262,2.080439898,1.011590862,0.139287054,-4.633690737,1.497399747,-1.372551769,-1.144248099,0.44006627,-0.476845189,0.24833767,-0.244715064,0.768205127,1.194341121,-1.541207298,0.275356481,0.44851136,0.070112431,0.629453026,1.754590484,-0.14940939,0.085592347,-0.442156071,-0.396871886,0.014873237,-0.037362263,-0.160296,-0.186846643,-0.157077953,-0.66995073,0.110191301,0.344918586,0.150559347,-0.366993792,0.857407837,0.169367455,0.023019694,-0.491730383,-0.130319559,-0.247336621,-0.257829251,-0.392710504,0.048842282,0.40347604,-0.391712431,-0.20451405,0.126422304,0.343455972
Qc-5-Cu-dia_no_solvent,-5.003110015,-1.439614208,1.717843378,-0.294798658,-0.974266574,1.639100157,1.014980016,-2.517503453,1.872223187,-0.452266913,0.833712486,0.045896897,-1.812371204,-1.789188884,-0.391958339,-0.512126809,0.447040235,-0.391838893,-0.325303016,-0.880679262,-0.360534527,0.237583482,-1.040363309,-0.497213173,0.677062222,-0.4104099,-0.106792352,0.074481619,0.33374433,-0.170933282,-0.010342348,0.16584338,-0.199771296,0.096086998,0.122114178,0.25297276,-0.330027647,0.752262623,-0.12624407,0.400859782,-0.428927202,-0.026191465,0.095254462,0.046649141,0.015950792,-0.310080051,-0.504729876,0.03159791,-0.240316687,0.104140759,0.139337183,0.013288842,0.054130905,-0.219583188,0.260315474,-0.041873182,0.090701385,0.208236832,-0.242861278,0.120281339
Qc-5-Ni-dia_no_solvent,-3.306759866,-4.450360741,0.254418079,1.836711751,-0.591466611,-0.040038524,-0.468299157,0.569164652,2.615293713,-0.69357481,0.778222629,0.506209164,-0.020950497,-0.609868863,-1.244584268,1.001030287,-1.023448391,0.249485473,-0.519697611,0.677437398,-0.224019811,0.276675988,0.062498992,-0.181351302,0.730902072,-0.079420191,0.381463427,0.769643264,0.431891574,-0.320280153,-0.274692563,-0.164963354,-0.208200751,0.208356217,0.176998452,0.033232202,0.125103022,0.241546033,-0.098502684,0.299055506,-0.133282224,0.310247844,0.09519584,-0.481388184,0.167218016,-0.092235499,0.117803984,0.121210901,0.08637023,-0.042024106,-0.093258181,0.046986635,-0.128230019,0.158080118,-0.109398623,-0.11535048,0.02877866,0.043929316,-0.127294622,-0.06315467
ref28_no_solvent,-5.787722956,-0.188963393,-3.537711969,2.769881133,3.561257613,-7.013986224,2.262439703,5.007948359,0.261622589,3.212325844,2.543304799,-4.238068019,-1.340187873,0.80396162,0.568281414,-0.138948947,-0.224210959,0.454085171,-0.996795954,1.390728779,0.720285053,0.050356426,0.433883517,-1.050860086,0.341878966,-0.150980874,-0.177599175,-0.73573396,0.567645679,1.040090401,-0.297063542,-0.112644857,-0.653364955,-1.063315343,0.136920369,0.452250265,-0.104334149,-0.160743419,0.983142132,1.388609287,-0.166254063,0.687833177,-0.571468644,-0.62971029,-0.242709667,0.263631198,-0.013175146,-0.593391823,-0.489558866,0.414241143,-0.138484212,0.418845557,-0.15029953,-0.159946976,0.389456174,0.461416725,-0.257151856,-0.007872472,0.374495615,0.366834942
ref47-1_no_solvent,2.543736979,3.664866413,-0.450582375,-3.038830606,-3.936927743,2.758852013,3.61912445,-3.520684632,-1.857803029,4.53738142,-0.156213377,-1.266873246,-0.565655243,1.469991124,-0.032606568,-3.10427526,-1.455674111,0.263621428,-2.193390333,-1.651352445,-0.755670532,-0.856024439,-1.197267796,-0.224662793,0.285891924,0.28132226,-0.910838141,-0.404943712,0.145631494,1.703870695,0.063738911,1.577239155,0.629223356,-1.223080849,0.885100287,0.056003114,-1.34221352,0.418115639,-0.748756532,-0.229490821,-0.569392324,0.657035266,-1.253989214,-0.209089269,1.715481318,-0.249010309,-0.488135695,-0.110735726,0.719232457,0.524811295,-0.047669455,0.403293163,-0.211452211,0.128545955,-0.197205577,-0.250875412,-0.055574802,-0.152054492,0.326439639,-0.237979933
ref47-2_no_solvent,2.884073244,-2.816310466,-5.118731716,-2.406377371,-2.703366978,4.327996082,-0.101829351,-1.894263314,3.440343166,3.498451328,0.881860474,-0.494948998,2.238067356,2.482849361,-0.193094365,-1.879828945,-1.761025249,0.84362666,-0.559846766,-0.195898979,0.676217693,-0.52888572,-0.042698532,-0.153002791,0.081390182,0.075006409,-1.252536904,-0.085975946,0.618454904,0.898385676,0.261049469,-0.123704515,-0.126948643,0.029332534,0.295423252,0.397061007,-0.324814207,0.010624816,0.197575271,-0.145291265,0.011815605,0.085103017,-0.443654735,0.111630375,0.281519959,0.455718536,0.404906208,-0.061744759,-0.307317505,-0.101227777,0.207740786,0.377050158,0.1612556,-0.159936181,0.332847545,-0.244486007,0.087264359,0.237042308,0.127985048,-0.172786255
ref47-3_no_solvent,2.936673217,-2.697396745,-4.874831742,-2.301479816,-3.331489545,3.56205655,0.036379326,-1.108795208,2.529817526,3.290200587,-0.036091385,-0.276041174,2.047041329,2.322441877,-0.21308619,-2.003114635,-1.873583445,0.897103431,-0.531594347,-0.161455217,0.712770184,-0.463984335,-0.078499597,-0.171846042,0.151514884,-0.104514809,-1.088668039,-0.170037906,0.583583039,0.898125543,0.347191976,-0.196314186,-0.118949593,0.04658074,0.322089419,0.431187497,-0.34808912,-0.013543289,0.209391624,-0.164668303,0.094903904,0.152688035,-0.416328018,0.133005509,0.239336878,0.408417517,0.320191883,-0.075742218,-0.319215143,-0.063054846,0.170929162,0.33696761,0.205217227,-0.168978261,0.284171011,-0.229110842,0.080306057,0.160692251,0.132977882,-0.068350985
ref47-4_no_solvent,1.15998362,2.628911438,-11.94898336,-2.198569207,-4.674675679,6.739997502,-6.051644102,-2.521706658,2.730414021,-1.794791034,1.063441046,0.543249951,-1.329322378,-0.279505403,-4.808249862,-1.354226928,-0.586237128,1.2727666,-2.803868166,2.016744226,0.097821083,-0.474348372,-0.462299072,0.160155975,1.289055233,-1.934071475,0.242863943,-2.285302998,1.151294123,0.98049913,1.123348871,-0.01913223,-0.984948884,0.095497402,0.243610565,0.60000143,-0.634505424,-1.385954213,0.038203548,-1.571391743,0.7458517,0.664953644,0.442629407,0.403111311,-0.733433139,-0.189671136,-0.488567596,0.130347519,0.249907938,0.337645527,0.03084614,-0.25440287,0.041483595,-0.148491807,-0.126034396,0.166734495,0.012377324,-0.096716643,-0.086115714,0.080180342
ref47-5_no_solvent,2.674426247,1.048886762,-9.359803233,-3.47082412,-6.983671384,4.070860412,-4.962285238,-0.25819916,0.560613302,-0.190069193,-0.470116028,-0.102121109,-1.557641645,-0.796910592,-3.791225827,-1.22261881,-0.696367401,0.290657024,-2.309755502,1.253185823,-0.461633245,-0.452775436,0.049571316,-0.171321355,0.555364712,0.604555281,-0.064580258,-0.864057587,1.686303579,0.575726729,0.207195855,-0.232510164,-1.847783383,0.228529313,0.129286127,1.311512783,-0.221277548,-0.537393454,0.10728839,-1.167822058,0.258801182,0.275731634,-0.254999409,-0.074927184,0.204969562,0.264624205,0.444425871,0.365581474,-0.380011757,-0.071797091,-0.099780609,0.134217695,0.021529428,0.036775735,0.098326304,-0.477599975,-0.096170334,-0.091874827,0.101669319,-0.334943132
ref84_no_solvent,6.483450735,-2.217337073,-0.596250612,2.494479569,-1.807821013,1.14420434,-2.380231883,0.470241811,-0.903879066,-1.13208268,1.303836089,0.354093937,-0.493700487,0.346412255,0.305542581,-0.060969071,-0.285933993,-0.706481035,-0.380768909,-0.007180574,0.104883079,0.069665932,0.227959574,0.10365243,-0.238301215,0.183972373,-0.476295617,-0.002544111,-0.138673364,-0.37128741,-0.208246429,0.1259243,0.486832405,-0.226358523,-0.034225559,0.039648045,0.060762727,-0.083507305,0.230095585,-0.07023587,-0.082831592,0.012717681,-0.188017785,-0.074429689,-0.070092062,0.058129469,0.137350754,0.011790972,-0.015560337,0.028535988,-0.16827508,0.060432188,-0.027103023,0.016459828,0.02742027,0.060190854,-0.053030722,0.000249874,0.035739146,0.009476262
